work_year,experience_level,employment_type,job_title, salary ,salary_currency, salary_in_usd ,employee_residence,remote_ratio,company_location,company_size
2022,MI,FT,Product Data Analyst,140000,USD,140000,USA,100,USA,M
2021,SE,FT,Data Analyst,50000,USD,50000,PHL,100,PHL,S
2022,MI,FT,BI Data Analyst,77000,AUD,53368,AUS,100,AUS,M
2022,SE,FT,Lead Data Scientist,28500,EUR,29944,PRT,50,PRT,S
2022,SE,FT,Data Scientist,160000,USD,160000,USA,0,USA,L
2022,SE,FT,Data Scientist,119300,USD,119300,USA,0,USA,L
2022,MI,FT,Research Scientist,145000,USD,145000,USA,50,USA,L
2022,SE,FT,Data Engineer,90000,USD,90000,USA,0,USA,M
2022,SE,FT,ETL Developer,146200,USD,146200,USA,100,USA,M
2022,SE,FT,ETL Developer,124270,USD,124270,USA,100,USA,M
2022,MI,FT,Data Scientist,225000,USD,225000,USA,0,USA,M
2022,MI,FT,Data Scientist,160000,USD,160000,USA,0,USA,M
2022,MI,FT,Data Scientist,52000,EUR,54634,NLD,100,NLD,S
2022,SE,FT,Data Engineer,185800,USD,185800,CAN,100,CAN,M
2022,SE,FT,Data Engineer,137400,USD,137400,CAN,100,CAN,M
2022,SE,FT,Analytics Engineer,245000,USD,245000,USA,0,USA,M
2022,SE,FT,Analytics Engineer,180000,USD,180000,USA,0,USA,M
2022,SE,FT,Analytics Engineer,203500,USD,203500,USA,0,USA,M
2022,SE,FT,Analytics Engineer,152000,USD,152000,USA,0,USA,M
2022,SE,FT,Data Engineer,250000,USD,250000,USA,0,USA,M
2022,SE,FT,Data Engineer,63000,USD,63000,USA,0,USA,M
2022,SE,FT,Machine Learning Infrastructure Engineer,186000,USD,186000,USA,100,USA,M
2022,SE,FT,Machine Learning Infrastructure Engineer,148800,USD,148800,USA,100,USA,M
2022,SE,FT,Lead Machine Learning Engineer,7500000,INR,95386,IND,50,IND,L
2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GBR,50,GBR,L
2022,EN,FT,Data Scientist,82000,USD,82000,USA,0,USA,L
2022,EN,PT,Data Scientist,110000,USD,110000,DOM,100,FRA,M
2022,MI,FT,Applied Machine Learning Scientist,173000,USD,173000,USA,50,USA,M
2022,SE,FT,Machine Learning Engineer,186000,USD,186000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,148800,USD,148800,USA,100,USA,M
2022,EN,FT,BI Data Analyst,32400,BRL,6270,BRA,100,BRA,L
2022,MI,FT,Data Science Manager,158000,USD,158000,USA,100,USA,M
2022,MI,FT,Data Science Manager,134000,USD,134000,USA,100,USA,M
2022,EX,FT,Analytics Engineer,200000,USD,200000,USA,100,USA,M
2022,EX,FT,Analytics Engineer,150000,USD,150000,USA,100,USA,M
2022,SE,FT,Data Analyst,216200,USD,216200,USA,0,USA,M
2022,SE,FT,Data Analyst,144100,USD,144100,USA,0,USA,M
2022,MI,FT,Data Scientist,110000,EUR,115573,NLD,0,NLD,M
2022,MI,FT,Data Scientist,85000,EUR,89306,NLD,0,NLD,M
2022,SE,FT,ETL Developer,250000,USD,250000,USA,0,USA,M
2022,SE,FT,ETL Developer,63000,USD,63000,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,85000,USD,85000,USA,100,USA,M
2022,SE,FT,Data Science Manager,206000,USD,206000,USA,100,USA,M
2022,SE,FT,Data Science Manager,175100,USD,175100,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,USA,0,USA,M
2022,SE,FT,Data Engineer,154000,USD,154000,USA,100,USA,M
2022,SE,FT,Data Engineer,126000,USD,126000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,USA,100,USA,L
2022,SE,FT,Machine Learning Engineer,150000,USD,150000,USA,100,USA,L
2022,SE,FT,Analytics Engineer,135000,USD,135000,USA,100,USA,M
2022,MI,FT,Data Engineer,80000,GBP,98506,GBR,0,GBR,M
2022,MI,FT,Data Engineer,60000,GBP,73880,GBR,0,GBR,M
2022,SE,FT,Data Analyst,117000,USD,117000,USA,100,USA,M
2022,SE,FT,Data Analyst,99450,USD,99450,USA,100,USA,M
2022,SE,FT,Data Engineer,200000,USD,200000,PRI,100,PRI,M
2022,SE,FT,Data Engineer,135000,USD,135000,PRI,100,PRI,M
2022,SE,FT,Machine Learning Engineer,193900,USD,193900,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,129300,USD,129300,USA,0,USA,M
2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GBR,100,GBR,S
2022,SE,FT,Data Analyst,70000,GBP,86193,GBR,0,GBR,M
2022,SE,FT,Data Analyst,50000,GBP,61566,GBR,0,GBR,M
2022,SE,FT,Data Analyst,175000,USD,175000,USA,100,USA,M
2022,SE,FT,Data Analyst,130000,USD,130000,USA,100,USA,M
2022,SE,FT,Data Engineer,188100,USD,188100,USA,0,USA,M
2022,SE,FT,Data Engineer,139860,USD,139860,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,248700,USD,248700,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,167100,USD,167100,USA,0,USA,M
2022,MI,FT,Data Analyst,450000,INR,5723,IND,100,IND,S
2022,MI,FT,BI Data Analyst,48000,EUR,50432,DEU,100,DEU,S
2022,SE,FT,Data Scientist,205000,USD,205000,USA,0,USA,M
2022,SE,FT,Data Architect,141300,USD,141300,USA,0,USA,M
2022,SE,FT,Data Architect,102100,USD,102100,USA,0,USA,M
2022,EN,FT,Data Analyst,50000,USD,50000,ARG,100,ARG,L
2022,EN,FT,Data Scientist,80000,EUR,84053,BEL,100,BEL,L
2022,MI,FT,Lead Data Scientist,50000,GBP,61566,GBR,50,GBR,S
2022,SE,FT,Data Architect,250000,USD,250000,USA,0,USA,M
2022,SE,FT,Data Architect,63000,USD,63000,USA,0,USA,M
2022,SE,FT,Data Science Manager,189500,USD,189500,USA,100,USA,L
2022,SE,FT,Data Science Manager,140100,USD,140100,USA,100,USA,L
2022,SE,FT,Data Engineer,177600,USD,177600,USA,100,USA,L
2022,SE,FT,Data Engineer,131300,USD,131300,USA,100,USA,L
2022,MI,FT,Data Engineer,24000,USD,24000,USA,0,USA,M
2022,SE,FT,Machine Learning Engineer,202900,USD,202900,USA,100,USA,L
2022,SE,FT,Data Engineer,115000,USD,115000,USA,100,USA,M
2022,EN,FT,Machine Learning Engineer,115000,USD,115000,USA,50,USA,L
2022,MI,FT,Machine Learning Engineer,193900,USD,193900,USA,0,USA,M
2022,MI,FT,Machine Learning Engineer,129300,USD,129300,USA,0,USA,M
2022,SE,FT,Data Scientist,140000,USD,140000,USA,100,USA,L
2022,MI,FT,Data Analyst,216200,USD,216200,USA,0,USA,M
2022,MI,FT,Data Analyst,144100,USD,144100,USA,0,USA,M
2022,SE,FT,Machine Learning Scientist,216000,USD,216000,USA,0,USA,M
2022,SE,FT,Machine Learning Scientist,144000,USD,144000,USA,0,USA,M
2022,EN,FT,Data Analyst,150000,USD,150000,USA,100,USA,L
2021,EN,FT,Machine Learning Research Engineer,900000,INR,12171,IND,100,IND,M
2022,MI,FT,Data Scientist,4200000,INR,53416,IND,100,IDN,L
2022,EN,FT,Applied Data Scientist,50000,USD,50000,AUT,50,AUT,M
2021,SE,FT,Cloud Data Architect,250000,USD,250000,USA,50,USA,L
2022,EX,FT,Research Scientist,80000,EUR,84053,NLD,0,NLD,L
2022,MI,FT,Data Scientist,107000,GBP,131752,GBR,100,GBR,M
2022,SE,FT,Analytics Engineer,48000,USD,48000,ARG,100,USA,S
2022,EX,FT,Data Science Manager,260500,USD,260500,USA,0,USA,M
2022,EX,FT,Data Science Manager,175100,USD,175100,USA,0,USA,M
2022,EN,FT,Data Analyst,55000,USD,55000,USA,100,USA,S
2022,MI,FT,Data Analyst,130000,USD,130000,USA,100,USA,M
2022,SE,FT,Applied Machine Learning Scientist,73400,EUR,77119,FRA,100,GBR,L
2022,EN,FT,Data Scientist,49500,EUR,52008,BEL,50,BEL,S
2022,MI,FL,Applied Machine Learning Scientist,2400000,INR,30523,IND,100,IND,S
2022,SE,FT,Data Engineer,206699,USD,206699,USA,0,USA,M
2022,SE,FT,Data Engineer,99100,USD,99100,USA,0,USA,M
2022,MI,FT,Analytics Engineer,200000,USD,200000,USA,0,USA,M
2022,MI,FT,Analytics Engineer,54000,USD,54000,USA,0,USA,M
2022,EN,FT,Analytics Engineer,130000,USD,130000,USA,50,USA,L
2022,SE,FT,Data Engineer,100000,USD,100000,USA,0,USA,L
2022,SE,FT,Data Engineer,80000,USD,80000,USA,0,USA,L
2022,SE,FT,Data Scientist,100000,USD,100000,USA,0,USA,L
2022,SE,FT,Data Specialist,221300,USD,221300,USA,100,USA,L
2022,SE,FT,Data Specialist,148700,USD,148700,USA,100,USA,L
2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GBR,100,GBR,L
2022,EN,FT,Data Analyst,27000,EUR,28368,FRA,50,FRA,M
2022,MI,FT,Data Engineer,74000,GBP,91118,GBR,0,GBR,M
2022,MI,FT,Data Engineer,50000,GBP,61566,GBR,0,GBR,M
2022,MI,FT,Data Scientist,58000,EUR,60938,DEU,100,DEU,S
2022,SE,FT,Data Science Manager,249260,USD,249260,USA,0,USA,M
2022,SE,FT,Data Science Manager,185400,USD,185400,USA,0,USA,M
2022,MI,FT,Data Scientist,65000,GBP,80036,GBR,50,GBR,M
2022,SE,FT,Data Analyst,128875,USD,128875,USA,100,USA,M
2022,SE,FT,Data Analyst,93700,USD,93700,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,100000,USD,100000,USA,100,USA,M
2022,SE,FT,Data Analyst,136260,USD,136260,USA,100,USA,M
2022,SE,FT,Data Analyst,109280,USD,109280,USA,100,USA,M
2022,SE,FT,Data Scientist,160000,USD,160000,USA,100,USA,L
2022,SE,FT,Data Scientist,92000,USD,92000,USA,100,USA,L
2022,MI,FT,Data Engineer,110000,GBP,135446,GBR,0,GBR,M
2022,MI,FT,Data Engineer,85000,GBP,104663,GBR,0,GBR,M
2022,EN,FT,Data Engineer,129000,USD,129000,USA,100,USA,L
2022,EN,FT,Data Engineer,86000,USD,86000,USA,100,USA,L
2020,EN,FT,Data Engineer,1000000,INR,13493,IND,100,IND,L
2022,SE,FT,Business Data Analyst,100000,USD,100000,USA,100,USA,L
2022,MI,FT,Data Scientist,25000,USD,25000,TUR,50,TUR,M
2022,MI,FT,Data Analyst,90000,SGD,65257,SGP,50,SGP,M
2022,MI,FT,AI Scientist,200000,USD,200000,USA,100,USA,M
2022,EN,FT,Machine Learning Developer,180000,USD,180000,USA,100,USA,L
2022,MI,FT,Data Scientist,153000,USD,153000,USA,100,USA,L
2022,SE,FT,Data Analyst,150075,USD,150075,USA,100,USA,M
2022,SE,FT,Data Analyst,110925,USD,110925,USA,100,USA,M
2022,MI,FT,Machine Learning Scientist,22800,USD,22800,EGY,100,EGY,M
2020,EN,FT,Data Analyst,20000,EUR,22809,PRT,100,PRT,M
2022,EN,FT,Data Analyst,15000,USD,15000,IDN,0,IDN,L
2022,SE,FT,Data Science Manager,193000,AUD,133766,AUS,100,AUS,L
2022,EN,FT,Machine Learning Engineer,83000,USD,83000,USA,0,USA,L
2022,SE,FT,Data Scientist,186000,USD,186000,USA,0,USA,M
2022,SE,FT,Data Scientist,148800,USD,148800,USA,0,USA,M
2022,SE,FT,Data Analyst,112900,USD,112900,USA,0,USA,M
2022,SE,FT,Data Analyst,90320,USD,90320,USA,0,USA,M
2022,SE,FT,ML Engineer,240000,USD,240000,USA,0,USA,M
2022,SE,FT,ML Engineer,160000,USD,160000,USA,0,USA,M
2022,SE,FT,Data Science Manager,300000,USD,300000,USA,100,USA,M
2022,SE,FT,Data Science Manager,200000,USD,200000,USA,100,USA,M
2022,MI,FT,Data Engineer,62500,EUR,65666,DEU,50,DEU,S
2022,MI,FT,AI Scientist,200000,USD,200000,IND,100,USA,L
2022,MI,FT,Machine Learning Engineer,95000,GBP,116976,GBR,0,GBR,M
2022,MI,FT,Machine Learning Engineer,75000,GBP,92350,GBR,0,GBR,M
2022,MI,FT,AI Scientist,120000,USD,120000,USA,0,USA,M
2022,SE,FT,Data Analyst,112900,USD,112900,USA,100,USA,M
2022,SE,FT,Data Analyst,90320,USD,90320,USA,100,USA,M
2022,SE,FT,Data Analytics Manager,145000,USD,145000,USA,100,USA,M
2022,SE,FT,Data Analytics Manager,105400,USD,105400,USA,100,USA,M
2020,EN,FT,Data Scientist,43200,EUR,49268,DEU,0,DEU,S
2022,SE,FT,Data Scientist,215300,USD,215300,USA,100,USA,L
2022,SE,FT,Data Scientist,158200,USD,158200,USA,100,USA,L
2022,SE,FT,Data Engineer,209100,USD,209100,USA,100,USA,L
2022,SE,FT,Data Engineer,154600,USD,154600,USA,100,USA,L
2022,SE,FT,Data Analyst,115934,USD,115934,USA,0,USA,M
2022,SE,FT,Data Analyst,81666,USD,81666,USA,0,USA,M
2022,SE,FT,Data Engineer,155000,USD,155000,USA,100,USA,M
2022,MI,FT,Machine Learning Engineer,80000,EUR,84053,FRA,100,DEU,M
2022,SE,FT,Data Analyst,164000,USD,164000,USA,0,USA,M
2022,SE,FT,Data Analyst,132000,USD,132000,USA,0,USA,M
2022,SE,FT,Data Scientist,123000,USD,123000,USA,100,USA,M
2022,MI,FT,ETL Developer,50000,EUR,52533,GRC,0,GRC,M
2022,EX,FT,Lead Data Engineer,150000,CAD,115222,CAN,100,CAN,S
2022,SE,FT,Data Engineer,165400,USD,165400,USA,100,USA,M
2022,SE,FT,Data Engineer,132320,USD,132320,USA,100,USA,M
2022,SE,FT,Data Architect,208775,USD,208775,USA,100,USA,M
2022,SE,FT,Data Architect,147800,USD,147800,USA,100,USA,M
2022,SE,FT,Data Engineer,136994,USD,136994,USA,100,USA,M
2022,SE,FT,Data Engineer,101570,USD,101570,USA,100,USA,M
2022,EX,FT,Head of Machine Learning,6000000,INR,76309,IND,50,IND,L
2022,EN,FT,Machine Learning Engineer,28500,GBP,35093,GBR,100,GBR,L
2022,SE,FT,Data Engineer,183600,USD,183600,USA,100,USA,L
2022,SE,FT,Data Engineer,100800,USD,100800,USA,100,USA,L
2022,MI,FT,Data Analyst,40000,GBP,49253,GBR,100,GBR,M
2022,MI,FT,Data Analyst,30000,GBP,36940,GBR,100,GBR,M
2022,MI,FT,Data Analyst,40000,EUR,42026,ESP,100,ESP,M
2022,MI,FT,Data Analyst,30000,EUR,31520,ESP,100,ESP,M
2022,MI,FT,Data Analyst,40000,EUR,42026,GRC,100,GRC,M
2022,MI,FT,Data Analyst,30000,EUR,31520,GRC,100,GRC,M
2022,SE,FT,Data Scientist,215300,USD,215300,USA,0,USA,L
2022,SE,FT,Data Scientist,140400,USD,140400,USA,0,USA,L
2022,MI,FT,Data Engineer,60000,EUR,63040,ESP,100,ESP,M
2022,MI,FT,Data Engineer,45000,EUR,47280,ESP,100,ESP,M
2022,SE,FT,Data Scientist,260000,USD,260000,USA,100,USA,M
2022,MI,FT,Data Scientist,35000,GBP,43096,GBR,0,GBR,M
2022,MI,FT,Data Engineer,60000,EUR,63040,GRC,100,GRC,M
2022,MI,FT,Data Engineer,45000,EUR,47280,GRC,100,GRC,M
2022,MI,FT,Data Engineer,45000,GBP,55410,GBR,100,GBR,M
2021,MI,FT,Machine Learning Engineer,43200,EUR,51064,ITA,50,ITA,L
2022,SE,FT,Data Science Engineer,60000,USD,60000,ARG,100,MEX,L
2022,MI,FT,Data Engineer,82900,USD,82900,USA,0,USA,M
2022,MI,FT,Data Engineer,63900,USD,63900,USA,0,USA,M
2022,MI,FT,Machine Learning Scientist,160000,USD,160000,USA,100,USA,L
2022,MI,FT,Machine Learning Scientist,112300,USD,112300,USA,100,USA,L
2022,MI,FT,Data Science Manager,241000,USD,241000,USA,100,USA,M
2022,MI,FT,Data Science Manager,159000,USD,159000,USA,100,USA,M
2022,SE,FT,Data Scientist,80000,USD,80000,USA,0,USA,M
2022,MI,FT,Data Analyst,58000,USD,58000,USA,0,USA,S
2022,SE,FT,Data Engineer,136000,USD,136000,USA,0,USA,M
2022,SE,FT,Data Engineer,108800,USD,108800,USA,0,USA,M
2022,EX,FT,Data Engineer,242000,USD,242000,USA,100,USA,M
2022,EX,FT,Data Engineer,200000,USD,200000,USA,100,USA,M
2022,MI,FT,Data Scientist,50000,GBP,61566,GBR,0,GBR,M
2022,MI,FT,Data Scientist,30000,GBP,36940,GBR,0,GBR,M
2022,MI,FT,Data Engineer,40000,GBP,49253,GBR,0,GBR,M
2022,SE,FT,Data Scientist,165220,USD,165220,USA,100,USA,M
2022,SE,FT,Data Scientist,120160,USD,120160,USA,100,USA,M
2022,SE,FT,Data Analyst,124190,USD,124190,USA,100,USA,M
2022,SE,FT,Data Engineer,181940,USD,181940,USA,0,USA,M
2022,SE,FT,Data Engineer,132320,USD,132320,USA,0,USA,M
2022,SE,FT,Data Engineer,220110,USD,220110,USA,0,USA,M
2022,SE,FT,Data Engineer,160080,USD,160080,USA,0,USA,M
2022,SE,FT,Data Scientist,180000,USD,180000,USA,0,USA,L
2022,SE,FT,Data Scientist,120000,USD,120000,USA,0,USA,L
2022,MI,FT,Data Analyst,126500,USD,126500,USA,0,USA,M
2022,MI,FT,Data Analyst,106260,USD,106260,USA,0,USA,M
2022,SE,FT,Data Analyst,116000,USD,116000,USA,0,USA,M
2022,SE,FT,Data Analyst,155000,USD,155000,USA,100,USA,M
2022,SE,FT,Data Analyst,120600,USD,120600,USA,100,USA,M
2022,MI,FT,Data Scientist,130000,USD,130000,USA,0,USA,M
2022,MI,FT,Data Scientist,90000,USD,90000,USA,0,USA,M
2022,MI,FT,Data Engineer,170000,USD,170000,USA,100,USA,M
2022,SE,FT,Data Analyst,102100,USD,102100,USA,100,USA,M
2022,SE,FT,Data Analyst,84900,USD,84900,USA,100,USA,M
2022,SE,FT,Data Scientist,136620,USD,136620,USA,100,USA,M
2022,SE,FT,Data Scientist,99360,USD,99360,USA,100,USA,M
2022,SE,FT,Data Scientist,90000,GBP,110820,GBR,0,GBR,M
2022,SE,FT,Data Scientist,80000,GBP,98506,GBR,0,GBR,M
2022,SE,FT,Data Scientist,146000,USD,146000,USA,100,USA,M
2022,EN,FT,Data Engineer,35000,GBP,43096,GBR,100,GBR,M
2022,EX,FT,Data Analyst,130000,USD,130000,USA,100,USA,M
2022,EX,FT,Data Analyst,110000,USD,110000,USA,100,USA,M
2022,SE,FT,Data Analyst,170000,USD,170000,USA,100,USA,M
2022,SE,FT,Data Science Manager,161342,USD,161342,USA,100,USA,M
2022,SE,FT,Data Science Manager,137141,USD,137141,USA,100,USA,M
2022,SE,FT,Data Scientist,167000,USD,167000,USA,100,USA,M
2022,SE,FT,Data Engineer,60000,GBP,73880,GBR,0,GBR,M
2022,SE,FT,Data Engineer,50000,GBP,61566,GBR,0,GBR,M
2022,SE,FT,Data Scientist,211500,USD,211500,USA,100,USA,M
2022,SE,FT,Data Scientist,138600,USD,138600,USA,100,USA,M
2022,SE,FT,Data Architect,192400,USD,192400,CAN,100,CAN,M
2022,SE,FT,Data Architect,90700,USD,90700,CAN,100,CAN,M
2022,SE,FT,Data Analyst,130000,USD,130000,CAN,100,CAN,M
2022,SE,FT,Data Analyst,61300,USD,61300,CAN,100,CAN,M
2022,SE,FT,Data Engineer,160000,USD,160000,USA,0,USA,L
2022,SE,FT,Data Engineer,113000,USD,113000,USA,0,USA,L
2022,SE,FT,Data Scientist,95550,USD,95550,USA,0,USA,M
2022,MI,FT,Data Analyst,167000,USD,167000,USA,100,USA,M
2022,MI,FT,Data Analyst,115500,USD,115500,USA,100,USA,M
2022,SE,FT,Data Engineer,243900,USD,243900,USA,100,USA,M
2022,SE,FT,Data Engineer,156600,USD,156600,USA,100,USA,M
2022,SE,FT,Data Analyst,136600,USD,136600,USA,100,USA,M
2022,SE,FT,Data Engineer,128875,USD,128875,USA,100,USA,M
2022,SE,FT,Data Engineer,93700,USD,93700,USA,100,USA,M
2022,EX,FT,Head of Data Science,224000,USD,224000,USA,100,USA,M
2022,EX,FT,Head of Data Science,167875,USD,167875,USA,100,USA,M
2022,EX,FT,Analytics Engineer,175000,USD,175000,USA,100,USA,M
2022,EX,FT,Analytics Engineer,135000,USD,135000,USA,100,USA,M
2022,SE,FT,Data Scientist,205300,USD,205300,USA,0,USA,L
2022,SE,FT,Data Scientist,176000,USD,176000,USA,100,USA,M
2022,SE,FT,Data Engineer,200100,USD,200100,USA,100,USA,M
2022,SE,FT,Data Engineer,70500,USD,70500,USA,0,USA,M
2022,SE,FT,Data Engineer,54000,USD,54000,USA,0,USA,M
2022,SE,FT,Data Scientist,205300,USD,205300,USA,0,USA,M
2022,SE,FT,Data Scientist,140400,USD,140400,USA,0,USA,M
2022,SE,FT,Analytics Engineer,205300,USD,205300,USA,0,USA,M
2022,SE,FT,Analytics Engineer,184700,USD,184700,USA,0,USA,M
2022,SE,FT,Data Engineer,175100,USD,175100,USA,100,USA,M
2022,SE,FT,Data Engineer,140250,USD,140250,USA,100,USA,M
2022,SE,FT,Data Analyst,116150,USD,116150,USA,100,USA,M
2022,SE,FT,Data Analyst,99050,USD,99050,USA,100,USA,M
2022,MI,FT,Data Analyst,85000,USD,85000,CAN,0,CAN,M
2022,MI,FT,Data Analyst,75000,USD,75000,CAN,0,CAN,M
2022,SE,FT,Machine Learning Engineer,214000,USD,214000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,192600,USD,192600,USA,100,USA,M
2022,SE,FT,Data Architect,266400,USD,266400,USA,100,USA,M
2022,SE,FT,Data Architect,213120,USD,213120,USA,100,USA,M
2022,MI,FT,Data Scientist,141300,USD,141300,USA,0,USA,M
2022,MI,FT,Data Scientist,102100,USD,102100,USA,0,USA,M
2022,MI,FT,Data Engineer,206699,USD,206699,USA,0,USA,M
2022,MI,FT,Data Engineer,99100,USD,99100,USA,0,USA,M
2022,SE,FT,Data Engineer,110500,USD,110500,USA,100,USA,M
2022,MI,FT,Data Analyst,50000,GBP,61566,GBR,0,GBR,M
2022,MI,FT,Data Analyst,35000,GBP,43096,GBR,0,GBR,M
2022,SE,FT,Data Analyst,80000,USD,80000,USA,100,USA,M
2022,SE,FT,Data Analyst,60000,USD,60000,USA,100,USA,M
2022,SE,FT,Data Scientist,230000,USD,230000,USA,100,USA,M
2022,SE,FT,Data Analytics Manager,150260,USD,150260,USA,100,USA,M
2022,SE,FT,Data Analytics Manager,109280,USD,109280,USA,100,USA,M
2022,MI,FT,Data Scientist,160000,USD,160000,USA,100,USA,M
2022,EN,FT,Data Analyst,67000,USD,67000,CAN,0,CAN,M
2022,EN,FT,Data Analyst,52000,USD,52000,CAN,0,CAN,M
2022,SE,FT,Data Analyst,129000,USD,129000,USA,0,USA,M
2022,SE,FT,Data Analyst,69000,USD,69000,USA,100,USA,M
2022,SE,FT,Data Engineer,25000,USD,25000,USA,100,USA,M
2022,SE,FT,Data Analyst,126500,USD,126500,USA,100,USA,M
2022,SE,FT,Data Analyst,106260,USD,106260,USA,100,USA,M
2022,SE,FT,Data Engineer,220110,USD,220110,USA,100,USA,M
2022,SE,FT,Data Engineer,160080,USD,160080,USA,100,USA,M
2022,SE,FT,Data Analyst,105000,USD,105000,USA,100,USA,M
2022,MI,FT,Data Analyst,135000,USD,135000,USA,100,USA,M
2022,MI,FT,Data Analyst,50000,USD,50000,USA,100,USA,M
2022,SE,FT,Data Scientist,220000,USD,220000,USA,100,USA,M
2022,MI,FT,Data Scientist,140000,GBP,172386,GBR,0,GBR,M
2022,MI,FT,Data Scientist,70000,GBP,86193,GBR,0,GBR,M
2022,SE,FT,Machine Learning Engineer,220000,USD,220000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,USA,100,USA,M
2022,MI,FT,Data Scientist,200000,USD,200000,USA,100,USA,M
2022,SE,FT,Machine Learning Engineer,120000,USD,120000,ARE,100,ARE,S
2022,SE,FT,Machine Learning Engineer,65000,USD,65000,ARE,100,ARE,S
2022,EX,FT,Data Engineer,324000,USD,324000,USA,100,USA,M
2022,EX,FT,Data Engineer,216000,USD,216000,USA,100,USA,M
2022,SE,FT,Data Scientist,185100,USD,185100,USA,100,USA,M
2022,SE,FT,Data Scientist,104890,USD,104890,USA,100,USA,M
2022,MI,FT,Machine Learning Developer,100000,CAD,76814,CAN,100,CAN,M
2020,SE,FT,Machine Learning Manager,157000,CAD,117104,CAN,50,CAN,L
2022,EX,FT,Director of Data Science,250000,CAD,192037,CAN,50,CAN,L
2022,MI,FT,Machine Learning Engineer,120000,USD,120000,USA,100,USA,S
2022,MI,FT,Business Data Analyst,1400000,INR,17805,IND,100,IND,M
2022,MI,FT,Data Scientist,2400000,INR,30523,IND,100,IND,L
2022,MI,FT,Machine Learning Infrastructure Engineer,53000,EUR,55685,PRT,50,PRT,L
2022,MI,PT,Data Engineer,50000,EUR,52533,DEU,50,DEU,L
2022,EN,FT,Data Scientist,1400000,INR,17805,IND,100,IND,M
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BOL,100,USA,L
2022,MI,FT,Applied Data Scientist,157000,USD,157000,USA,100,USA,L
2022,MI,FT,Business Data Analyst,90000,CAD,69133,CAN,50,CAN,L
2022,EN,FT,Data Engineer,65000,USD,65000,USA,100,USA,S
2022,SE,FT,Machine Learning Engineer,65000,EUR,68293,IRL,100,IRL,S
2021,MI,FT,Data Scientist,109000,USD,109000,USA,50,USA,L
2022,MI,FT,Data Scientist,88000,CAD,67597,CAN,100,CAN,M
2022,EN,FT,Computer Vision Engineer,10000,USD,10000,PRT,100,LUX,M
2022,MI,FT,Data Analyst,20000,USD,20000,GRC,100,GRC,S
2021,SE,FT,Head of Data,87000,EUR,102839,SVN,100,SVN,L
2022,SE,FT,Head of Data,200000,USD,200000,MYS,100,USA,M
2022,EN,FT,Data Scientist,66500,CAD,51081,CAN,100,CAN,L
2022,MI,FT,Machine Learning Engineer,121000,AUD,83864,AUS,100,AUS,L
2022,EN,FT,Data Scientist,40000,USD,40000,JPN,100,MYS,L
2022,MI,FT,Head of Data,30000,EUR,31520,EST,100,EST,S
2022,SE,FT,Machine Learning Engineer,57000,EUR,59888,NLD,100,NLD,L
2020,EN,FT,Data Engineer,48000,EUR,54742,PAK,100,DEU,L
2022,SE,FT,Research Scientist,85000,EUR,89306,FRA,50,FRA,L
2022,EN,FT,Data Scientist,120000,AUD,83171,AUS,50,AUS,M
2022,SE,FT,Data Scientist,165000,USD,165000,USA,100,USA,M
2022,MI,FT,Machine Learning Scientist,153000,USD,153000,USA,50,USA,M
2022,SE,FT,Data Scientist,100000,USD,100000,BRA,100,USA,M
2022,SE,FT,Machine Learning Developer,100000,CAD,76814,CAN,100,CAN,M
2022,MI,FT,Data Scientist,150000,PLN,33609,POL,100,POL,L
2022,MI,FT,Principal Data Analyst,75000,USD,75000,CAN,100,CAN,S
2020,MI,FT,Product Data Analyst,20000,USD,20000,HND,0,HND,S
2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,30469,TUN,100,CZE,M
2021,MI,FT,Research Scientist,69999,USD,69999,CZE,50,CZE,L
2022,EN,FT,Data Engineer,52800,EUR,55475,PAK,100,DEU,M
2022,MI,FT,Research Scientist,59000,EUR,61989,AUT,0,AUT,L
2022,SE,FT,Data Science Manager,152500,USD,152500,USA,100,USA,M
2022,EN,FT,Research Scientist,120000,USD,120000,USA,100,USA,L
2022,MI,FT,Data Scientist,135000,USD,135000,USA,100,USA,L
2022,SE,FT,Data Analytics Lead,405000,USD,405000,USA,100,USA,L
2021,SE,FT,Data Engineer,150000,USD,150000,USA,0,USA,L
2021,SE,FT,Data Science Manager,240000,USD,240000,USA,0,USA,L
